#PySSED output version1.1.dev.20240821
#Input: pyssed.py list objects2.list simple setup.new
#Object	Adopted	Adopted	Adopted	Adopted	Adopted	Adopted	Adopted	Adopted	Fitted	Fitted	Fitted	Fitted	Adopted	Adopted	Adopted	Adopted	Adopted	Adopted	Adopted	Adopted	Statistic	Statistic	Statistic	Statistic	Statistic	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Photometry	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Dereddened	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Model	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary	Ancillary
#Object	RA	Dec	PMRA	PMDec	RA	Dec	PMRA	PMDec	Teff	Lum	Teff	Lum	Distance	E(B-V)	logg	[Fe/H]	Distance	E(B-V)	logg	[Fe/H]	chisq	RUWE	GoF	UVXS	IRXS	Gaia	Cryoscope	Hipparcos	Tycho	PanStarrs	GALEX	Morel78	APASS	SDSS16	CMC15	2MASS	VVV	VHS	WISE	catWISE	unWISE	Akari	AkariFIS	IRAS	COBE	MSX	Herschel70	Herschel100	Herschel160	Gaia	Gaia	Gaia	Cryoscope	Hipparcos	Tycho	Tycho	PanStarrs	PanStarrs	PanStarrs	PanStarrs	PanStarrs	SDSS16	SDSS16	SDSS16	SDSS16	SDSS16	Skymapper	Skymapper	Skymapper	Skymapper	Skymapper	Skymapper	GALEX	GALEX	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	APASS	APASS	APASS	APASS	APASS	CMC15	2MASS	2MASS	2MASS	DENIS	DENIS	DENIS	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VHS	VHS	VHS	VHS	WISE	WISE	WISE	WISE	catWISE	catWISE	unWISE	unWISE	Akari	Akari	AkariFIS	AkariFIS	AkariFIS	AkariFIS	MSX	MSX	MSX	IRAS	IRAS	IRAS	IRAS	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	JCMT	JCMT	Herschel70	Herschel100	Herschel160	HSC	HSC	HSC	HSC	HSC	HSC	HSC	MegaCam	MegaCam	Gaia	Gaia	Gaia	Cryoscope	Hipparcos	Tycho	Tycho	PanStarrs	PanStarrs	PanStarrs	PanStarrs	PanStarrs	SDSS16	SDSS16	SDSS16	SDSS16	SDSS16	Skymapper	Skymapper	Skymapper	Skymapper	Skymapper	Skymapper	GALEX	GALEX	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	APASS	APASS	APASS	APASS	APASS	CMC15	2MASS	2MASS	2MASS	DENIS	DENIS	DENIS	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VHS	VHS	VHS	VHS	WISE	WISE	WISE	WISE	catWISE	catWISE	unWISE	unWISE	Akari	Akari	AkariFIS	AkariFIS	AkariFIS	AkariFIS	MSX	MSX	MSX	IRAS	IRAS	IRAS	IRAS	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	JCMT	JCMT	Herschel70	Herschel100	Herschel160	HSC	HSC	HSC	HSC	HSC	HSC	HSC	MegaCam	MegaCam	Gaia	Gaia	Gaia	Cryoscope	Hipparcos	Tycho	Tycho	PanStarrs	PanStarrs	PanStarrs	PanStarrs	PanStarrs	SDSS16	SDSS16	SDSS16	SDSS16	SDSS16	Skymapper	Skymapper	Skymapper	Skymapper	Skymapper	Skymapper	GALEX	GALEX	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	APASS	APASS	APASS	APASS	APASS	CMC15	2MASS	2MASS	2MASS	DENIS	DENIS	DENIS	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VHS	VHS	VHS	VHS	WISE	WISE	WISE	WISE	catWISE	catWISE	unWISE	unWISE	Akari	Akari	AkariFIS	AkariFIS	AkariFIS	AkariFIS	MSX	MSX	MSX	IRAS	IRAS	IRAS	IRAS	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	JCMT	JCMT	Herschel70	Herschel100	Herschel160	HSC	HSC	HSC	HSC	HSC	HSC	HSC	MegaCam	MegaCam	Gaia	Gaia	Gaia	Cryoscope	Hipparcos	Tycho	Tycho	PanStarrs	PanStarrs	PanStarrs	PanStarrs	PanStarrs	SDSS16	SDSS16	SDSS16	SDSS16	SDSS16	Skymapper	Skymapper	Skymapper	Skymapper	Skymapper	Skymapper	GALEX	GALEX	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	Morel78	APASS	APASS	APASS	APASS	APASS	CMC15	2MASS	2MASS	2MASS	DENIS	DENIS	DENIS	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VVV	VHS	VHS	VHS	VHS	WISE	WISE	WISE	WISE	catWISE	catWISE	unWISE	unWISE	Akari	Akari	AkariFIS	AkariFIS	AkariFIS	AkariFIS	MSX	MSX	MSX	IRAS	IRAS	IRAS	IRAS	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	COBE	JCMT	JCMT	Herschel70	Herschel100	Herschel160	HSC	HSC	HSC	HSC	HSC	HSC	HSC	MegaCam	MegaCam	Parallax	Parallax	Distance	Tspec	logg	FeH	RUWE	E_BP_RP	Parallax	Parallax	Distance	Tspec	logg	FeH	RUWE	E_BP_RP	Parallax	Parallax	Distance	Tspec	logg	FeH	RUWE	E_BP_RP
Object	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GAIA/GAIA3.Gbp	GAIA/GAIA3.G	GAIA/GAIA3.Grp	Cryoscope/Cryo.Kd	Hipparcos/Hipparcos.Hp_MvB	TYCHO/TYCHO.B_MvB	TYCHO/TYCHO.V_MvB	PAN-STARRS/PS1.g	PAN-STARRS/PS1.r	PAN-STARRS/PS1.i	PAN-STARRS/PS1.z	PAN-STARRS/PS1.y	SLOAN/SDSS.u	SLOAN/SDSS.g	SLOAN/SDSS.r	SLOAN/SDSS.i	SLOAN/SDSS.z	Skymapper/Skymapper.u	Skymapper/Skymapper.v	Skymapper/Skymapper.g	Skymapper/Skymapper.r	Skymapper/Skymapper.i	Skymapper/Skymapper.z	GALEX/GALEX.FUV	GALEX/GALEX.NUV	Generic/Johnson_UBVRIJHKL.U	Generic/Johnson_UBVRIJHKL.B	Generic/Johnson_UBVRIJHKL.V	Generic/Johnson_UBVRIJHKL.R	Generic/Johnson_UBVRIJHKL.I	Generic/Johnson_UBVRIJHKL.J	Generic/Johnson_UBVRIJHKL.H	Generic/Johnson_UBVRIJHKL.K	Generic/Johnson_UBVRIJHKL.LI	Generic/Johnson_UBVRIJHKL.M	Generic/Johnson_UBVRIJHKL.N	Generic/Johnson_UBVRIJHKL.B	Generic/Johnson_UBVRIJHKL.V	SLOAN/SDSS.g	SLOAN/SDSS.r	SLOAN/SDSS.i	SLOAN/SDSS.r	2MASS/2MASS.J	2MASS/2MASS.H	2MASS/2MASS.Ks	DENIS/DENIS.I	DENIS/DENIS.J	DENIS/DENIS.Ks	Paranal/VISTA.Z	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	Paranal/VISTA.Z	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	WISE/WISE.W1	WISE/WISE.W2	WISE/WISE.W3	WISE/WISE.W4	WISE/WISE.W1	WISE/WISE.W2	WISE/WISE.W1	WISE/WISE.W2	AKARI/IRC.S9W	AKARI/IRC.L18W	AKARI/FIS.N60	AKARI/FIS.WIDE-S	AKARI/FIS.WIDE-L	AKARI/FIS.N160	MSX/MSX.B1	MSX/MSX.B2	MSX/MSX.A	IRAS/IRAS.12mu	IRAS/IRAS.25mu	IRAS/IRAS.60mu	IRAS/IRAS.100mu	COBE/DIRBE.1p25m	COBE/DIRBE.2p2m	COBE/DIRBE.3p5m	COBE/DIRBE.4p9m	COBE/DIRBE.12m	COBE/DIRBE.25m	COBE/DIRBE.60m	COBE/DIRBE.100m	COBE/DIRBE.140m	COBE/DIRBE.240m	JCMT/SCUBA2.450GHz	JCMT/SCUBA2.850GHz	Herschel/PACS.blue	Herschel/PACS.green	Herschel/PACS.red	HST/WFPC2-WF.F170W	HST/WFPC2-WF.F255W	HST/WFPC2-WF.F336W	HST/WFPC2-WF.F439W	HST/WFPC2-WF.F502N	HST/WFPC2-WF.F555W	HST/WFPC2-WF.F814W	SLOAN/SDSS.g	SLOAN/SDSS.i	GAIA/GAIA3.Gbp	GAIA/GAIA3.G	GAIA/GAIA3.Grp	Cryoscope/Cryo.Kd	Hipparcos/Hipparcos.Hp_MvB	TYCHO/TYCHO.B_MvB	TYCHO/TYCHO.V_MvB	PAN-STARRS/PS1.g	PAN-STARRS/PS1.r	PAN-STARRS/PS1.i	PAN-STARRS/PS1.z	PAN-STARRS/PS1.y	SLOAN/SDSS.u	SLOAN/SDSS.g	SLOAN/SDSS.r	SLOAN/SDSS.i	SLOAN/SDSS.z	Skymapper/Skymapper.u	Skymapper/Skymapper.v	Skymapper/Skymapper.g	Skymapper/Skymapper.r	Skymapper/Skymapper.i	Skymapper/Skymapper.z	GALEX/GALEX.FUV	GALEX/GALEX.NUV	Generic/Johnson_UBVRIJHKL.U	Generic/Johnson_UBVRIJHKL.B	Generic/Johnson_UBVRIJHKL.V	Generic/Johnson_UBVRIJHKL.R	Generic/Johnson_UBVRIJHKL.I	Generic/Johnson_UBVRIJHKL.J	Generic/Johnson_UBVRIJHKL.H	Generic/Johnson_UBVRIJHKL.K	Generic/Johnson_UBVRIJHKL.LI	Generic/Johnson_UBVRIJHKL.M	Generic/Johnson_UBVRIJHKL.N	Generic/Johnson_UBVRIJHKL.B	Generic/Johnson_UBVRIJHKL.V	SLOAN/SDSS.g	SLOAN/SDSS.r	SLOAN/SDSS.i	SLOAN/SDSS.r	2MASS/2MASS.J	2MASS/2MASS.H	2MASS/2MASS.Ks	DENIS/DENIS.I	DENIS/DENIS.J	DENIS/DENIS.Ks	Paranal/VISTA.Z	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	Paranal/VISTA.Z	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	WISE/WISE.W1	WISE/WISE.W2	WISE/WISE.W3	WISE/WISE.W4	WISE/WISE.W1	WISE/WISE.W2	WISE/WISE.W1	WISE/WISE.W2	AKARI/IRC.S9W	AKARI/IRC.L18W	AKARI/FIS.N60	AKARI/FIS.WIDE-S	AKARI/FIS.WIDE-L	AKARI/FIS.N160	MSX/MSX.B1	MSX/MSX.B2	MSX/MSX.A	IRAS/IRAS.12mu	IRAS/IRAS.25mu	IRAS/IRAS.60mu	IRAS/IRAS.100mu	COBE/DIRBE.1p25m	COBE/DIRBE.2p2m	COBE/DIRBE.3p5m	COBE/DIRBE.4p9m	COBE/DIRBE.12m	COBE/DIRBE.25m	COBE/DIRBE.60m	COBE/DIRBE.100m	COBE/DIRBE.140m	COBE/DIRBE.240m	JCMT/SCUBA2.450GHz	JCMT/SCUBA2.850GHz	Herschel/PACS.blue	Herschel/PACS.green	Herschel/PACS.red	HST/WFPC2-WF.F170W	HST/WFPC2-WF.F255W	HST/WFPC2-WF.F336W	HST/WFPC2-WF.F439W	HST/WFPC2-WF.F502N	HST/WFPC2-WF.F555W	HST/WFPC2-WF.F814W	SLOAN/SDSS.g	SLOAN/SDSS.i	GAIA/GAIA3.Gbp	GAIA/GAIA3.G	GAIA/GAIA3.Grp	Cryoscope/Cryo.Kd	Hipparcos/Hipparcos.Hp_MvB	TYCHO/TYCHO.B_MvB	TYCHO/TYCHO.V_MvB	PAN-STARRS/PS1.g	PAN-STARRS/PS1.r	PAN-STARRS/PS1.i	PAN-STARRS/PS1.z	PAN-STARRS/PS1.y	SLOAN/SDSS.u	SLOAN/SDSS.g	SLOAN/SDSS.r	SLOAN/SDSS.i	SLOAN/SDSS.z	Skymapper/Skymapper.u	Skymapper/Skymapper.v	Skymapper/Skymapper.g	Skymapper/Skymapper.r	Skymapper/Skymapper.i	Skymapper/Skymapper.z	GALEX/GALEX.FUV	GALEX/GALEX.NUV	Generic/Johnson_UBVRIJHKL.U	Generic/Johnson_UBVRIJHKL.B	Generic/Johnson_UBVRIJHKL.V	Generic/Johnson_UBVRIJHKL.R	Generic/Johnson_UBVRIJHKL.I	Generic/Johnson_UBVRIJHKL.J	Generic/Johnson_UBVRIJHKL.H	Generic/Johnson_UBVRIJHKL.K	Generic/Johnson_UBVRIJHKL.LI	Generic/Johnson_UBVRIJHKL.M	Generic/Johnson_UBVRIJHKL.N	Generic/Johnson_UBVRIJHKL.B	Generic/Johnson_UBVRIJHKL.V	SLOAN/SDSS.g	SLOAN/SDSS.r	SLOAN/SDSS.i	SLOAN/SDSS.r	2MASS/2MASS.J	2MASS/2MASS.H	2MASS/2MASS.Ks	DENIS/DENIS.I	DENIS/DENIS.J	DENIS/DENIS.Ks	Paranal/VISTA.Z	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	Paranal/VISTA.Z	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	WISE/WISE.W1	WISE/WISE.W2	WISE/WISE.W3	WISE/WISE.W4	WISE/WISE.W1	WISE/WISE.W2	WISE/WISE.W1	WISE/WISE.W2	AKARI/IRC.S9W	AKARI/IRC.L18W	AKARI/FIS.N60	AKARI/FIS.WIDE-S	AKARI/FIS.WIDE-L	AKARI/FIS.N160	MSX/MSX.B1	MSX/MSX.B2	MSX/MSX.A	IRAS/IRAS.12mu	IRAS/IRAS.25mu	IRAS/IRAS.60mu	IRAS/IRAS.100mu	COBE/DIRBE.1p25m	COBE/DIRBE.2p2m	COBE/DIRBE.3p5m	COBE/DIRBE.4p9m	COBE/DIRBE.12m	COBE/DIRBE.25m	COBE/DIRBE.60m	COBE/DIRBE.100m	COBE/DIRBE.140m	COBE/DIRBE.240m	JCMT/SCUBA2.450GHz	JCMT/SCUBA2.850GHz	Herschel/PACS.blue	Herschel/PACS.green	Herschel/PACS.red	HST/WFPC2-WF.F170W	HST/WFPC2-WF.F255W	HST/WFPC2-WF.F336W	HST/WFPC2-WF.F439W	HST/WFPC2-WF.F502N	HST/WFPC2-WF.F555W	HST/WFPC2-WF.F814W	SLOAN/SDSS.g	SLOAN/SDSS.i	GAIA/GAIA3.Gbp	GAIA/GAIA3.G	GAIA/GAIA3.Grp	Cryoscope/Cryo.Kd	Hipparcos/Hipparcos.Hp_MvB	TYCHO/TYCHO.B_MvB	TYCHO/TYCHO.V_MvB	PAN-STARRS/PS1.g	PAN-STARRS/PS1.r	PAN-STARRS/PS1.i	PAN-STARRS/PS1.z	PAN-STARRS/PS1.y	SLOAN/SDSS.u	SLOAN/SDSS.g	SLOAN/SDSS.r	SLOAN/SDSS.i	SLOAN/SDSS.z	Skymapper/Skymapper.u	Skymapper/Skymapper.v	Skymapper/Skymapper.g	Skymapper/Skymapper.r	Skymapper/Skymapper.i	Skymapper/Skymapper.z	GALEX/GALEX.FUV	GALEX/GALEX.NUV	Generic/Johnson_UBVRIJHKL.U	Generic/Johnson_UBVRIJHKL.B	Generic/Johnson_UBVRIJHKL.V	Generic/Johnson_UBVRIJHKL.R	Generic/Johnson_UBVRIJHKL.I	Generic/Johnson_UBVRIJHKL.J	Generic/Johnson_UBVRIJHKL.H	Generic/Johnson_UBVRIJHKL.K	Generic/Johnson_UBVRIJHKL.LI	Generic/Johnson_UBVRIJHKL.M	Generic/Johnson_UBVRIJHKL.N	Generic/Johnson_UBVRIJHKL.B	Generic/Johnson_UBVRIJHKL.V	SLOAN/SDSS.g	SLOAN/SDSS.r	SLOAN/SDSS.i	SLOAN/SDSS.r	2MASS/2MASS.J	2MASS/2MASS.H	2MASS/2MASS.Ks	DENIS/DENIS.I	DENIS/DENIS.J	DENIS/DENIS.Ks	Paranal/VISTA.Z	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	Paranal/VISTA.Z	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	Paranal/VISTA.Y	Paranal/VISTA.J	Paranal/VISTA.H	Paranal/VISTA.Ks	WISE/WISE.W1	WISE/WISE.W2	WISE/WISE.W3	WISE/WISE.W4	WISE/WISE.W1	WISE/WISE.W2	WISE/WISE.W1	WISE/WISE.W2	AKARI/IRC.S9W	AKARI/IRC.L18W	AKARI/FIS.N60	AKARI/FIS.WIDE-S	AKARI/FIS.WIDE-L	AKARI/FIS.N160	MSX/MSX.B1	MSX/MSX.B2	MSX/MSX.A	IRAS/IRAS.12mu	IRAS/IRAS.25mu	IRAS/IRAS.60mu	IRAS/IRAS.100mu	COBE/DIRBE.1p25m	COBE/DIRBE.2p2m	COBE/DIRBE.3p5m	COBE/DIRBE.4p9m	COBE/DIRBE.12m	COBE/DIRBE.25m	COBE/DIRBE.60m	COBE/DIRBE.100m	COBE/DIRBE.140m	COBE/DIRBE.240m	JCMT/SCUBA2.450GHz	JCMT/SCUBA2.850GHz	Herschel/PACS.blue	Herschel/PACS.green	Herschel/PACS.red	HST/WFPC2-WF.F170W	HST/WFPC2-WF.F255W	HST/WFPC2-WF.F336W	HST/WFPC2-WF.F439W	HST/WFPC2-WF.F502N	HST/WFPC2-WF.F555W	HST/WFPC2-WF.F814W	SLOAN/SDSS.g	SLOAN/SDSS.i	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Object	Value	Value	Value	Value	Error	Error	Error	Error	Value	Value	Error	Error	Value	Value	Value	Value	Error	Error	Error	Error	Value	Value	Value	Value	Value	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	ID	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Error	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Value	Error	Error	Error	Error	Error	Error	Error	Error	Source	Source	Source	Source	Source	Source	Source	Source
